id,prime_id,student_id,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40
8214,30,2054,4,2,1,2,1,4,5,1,1,1,5,1,2,4,4,5,4,3,5,2,3,3,5,2,5,3,2,2,2,1,5,5,1,3,3,4,4,4,4,4
8215,31,2054,1,2,1,2,1,3,5,5,4,3,4,2,4,3,1,3,4,5,5,2,1,5,3,3,4,3,1,2,4,3,4,1,1,5,4,4,1,3,4,4
8216,32,2054,2,1,2,4,4,2,1,4,4,2,3,4,3,3,4,3,1,2,4,3,1,4,3,3,2,,,,,,,,,,,,,,,
8217,29,2055,4,3,3,4,4,4,1,3,1,1,5,3,4,2,1,4,2,4,1,3,4,1,2,3,4,1,5,3,4,1,3,3,5,4,4,1,1,4,5,5
8218,30,2055,4,2,1,2,2,5,3,2,1,3,5,4,1,4,4,5,4,2,5,2,3,3,4,4,5,3,4,1,1,5,5,5,1,5,3,5,3,2,5,5
8219,31,2055,2,2,4,4,4,3,2,2,4,3,2,4,1,3,4,1,1,5,5,1,5,4,3,5,4,3,1,2,1,4,4,4,2,3,5,3,3,5,4,1
8220,32,2055,2,1,2,4,1,1,2,4,4,2,3,4,1,1,3,3,1,2,4,3,3,2,2,2,1,,,,,,,,,,,,,,,
8221,29,2056,5,2,5,4,3,2,2,3,5,3,2,3,4,2,1,5,2,4,2,4,5,1,5,5,3,2,3,4,4,4,1,4,3,4,4,1,1,1,5,4
8222,30,2056,1,2,1,2,1,2,5,1,2,1,5,4,2,2,1,3,4,5,4,2,3,1,3,2,5,2,1,1,3,1,3,5,5,5,5,2,3,2,1,4
8223,31,2056,1,2,1,1,4,3,1,1,3,2,4,2,2,4,1,2,2,5,5,3,2,2,3,2,4,3,1,2,4,4,4,3,5,2,4,4,5,2,4,1
8224,32,2056,2,1,2,3,4,3,1,2,4,2,4,4,3,3,4,3,4,2,4,3,3,2,3,3,4,,,,,,,,,,,,,,,
8225,29,2057,4,4,1,1,5,4,2,5,3,5,3,3,3,1,1,1,1,4,2,4,4,1,5,1,5,2,3,3,4,2,3,3,5,4,5,1,5,1,5,2
8226,30,2057,4,2,1,2,2,2,5,2,1,3,5,1,4,4,4,5,4,2,4,5,3,3,3,2,1,3,5,4,1,1,3,3,5,5,3,5,3,2,1,3
8227,31,2057,2,1,1,2,4,2,1,5,4,4,4,4,3,4,3,2,4,5,5,3,3,2,3,3,4,3,1,4,2,5,5,5,5,5,4,4,5,1,4,3
8228,32,2057,2,1,2,4,2,1,3,4,4,2,3,4,4,3,1,3,1,2,4,3,1,2,2,2,1,,,,,,,,,,,,,,,
8229,29,2058,4,3,3,4,1,4,2,3,2,5,5,5,4,2,5,5,5,2,1,4,4,1,2,3,5,3,1,2,1,2,5,5,2,4,4,1,2,5,5,5
8230,30,2058,4,2,1,2,1,4,4,2,1,3,5,2,2,4,4,1,4,5,5,5,5,3,5,2,1,4,5,2,2,1,5,5,4,5,3,5,3,1,5,2
8231,31,2058,2,2,5,2,4,2,2,4,3,3,4,2,5,4,4,1,1,3,5,3,3,4,3,3,4,2,1,1,4,5,3,5,5,1,3,5,4,1,4,3
8232,32,2058,2,1,2,4,4,1,2,4,1,3,3,3,3,2,4,3,4,1,4,3,1,4,3,2,1,,,,,,,,,,,,,,,
8233,29,2059,4,4,3,1,3,1,1,3,3,3,3,2,4,1,1,2,1,4,2,4,4,1,2,3,5,3,1,3,4,4,3,3,3,4,4,1,1,1,5,1
8234,30,2059,4,4,1,3,1,4,4,2,1,3,5,2,4,4,4,4,4,3,3,2,5,3,2,4,5,3,5,2,4,5,4,4,5,4,2,3,3,4,4,4
8235,31,2059,2,1,1,2,4,4,2,3,2,3,3,2,5,4,3,3,1,3,5,2,5,2,3,5,4,3,1,2,4,3,3,4,5,4,4,4,5,1,4,1
8236,32,2059,3,3,2,4,2,1,3,4,4,4,3,4,4,3,1,3,2,2,4,3,1,2,1,2,1,,,,,,,,,,,,,,,
8237,29,2060,4,4,3,4,3,4,5,3,5,2,3,2,4,1,5,3,1,4,1,4,4,1,5,1,5,5,2,3,4,3,5,2,3,4,1,1,2,1,5,2
8238,30,2060,4,2,1,2,1,2,5,1,2,1,5,2,3,4,4,3,4,3,3,5,3,1,2,2,2,1,4,1,1,5,4,3,4,5,3,4,3,2,1,5
8239,31,2060,2,1,5,1,2,1,3,3,1,5,4,2,5,2,1,2,4,4,5,3,3,2,3,2,3,4,1,2,2,5,4,4,2,1,5,3,2,1,4,1
8240,32,2060,2,1,2,3,1,2,1,4,4,2,1,3,4,1,1,3,1,2,4,4,3,2,3,2,4,,,,,,,,,,,,,,,
8241,29,2061,4,3,3,4,1,4,2,5,5,1,4,4,4,2,5,2,2,4,3,4,4,1,5,4,3,4,2,2,4,4,4,4,3,4,4,1,1,5,5,4
8242,30,2061,4,4,1,2,1,4,3,1,1,3,4,4,3,3,4,3,4,2,3,2,3,3,5,4,2,3,2,3,3,1,4,3,4,5,2,1,3,3,3,3
8243,31,2061,2,1,1,2,4,5,2,1,2,4,5,2,4,4,4,4,4,1,5,3,4,5,3,3,4,3,1,2,4,5,4,4,3,4,4,4,3,4,3,2
8244,32,2061,2,1,2,3,2,1,3,4,4,2,3,4,4,1,2,3,1,2,4,3,1,2,3,2,1,,,,,,,,,,,,,,,
8245,29,2062,2,3,3,4,3,1,2,5,5,4,2,2,4,2,1,2,1,4,1,4,2,1,3,1,3,1,2,3,4,4,3,2,2,4,4,4,4,1,2,2
8246,30,2062,2,1,1,2,2,2,3,3,1,1,5,5,2,2,4,5,4,5,1,2,5,1,2,4,2,1,4,2,3,4,4,5,1,1,1,4,4,4,4,4
8247,31,2062,1,2,1,5,2,2,1,5,4,3,5,2,4,3,2,1,4,1,5,3,5,1,3,3,1,4,1,2,5,4,3,1,5,4,3,4,4,4,4,4
8248,32,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8249,29,2063,4,3,4,4,3,1,2,5,3,4,2,2,4,2,1,4,1,4,1,4,4,1,5,3,5,1,3,3,4,4,3,5,2,3,4,3,5,4,3,2
8250,30,2063,4,2,2,2,1,4,3,2,1,1,4,2,2,4,5,3,4,4,5,2,3,3,5,4,1,4,5,2,3,5,2,5,4,5,5,4,5,4,5,3
8251,31,2063,1,1,4,3,4,3,1,4,3,3,4,2,2,3,3,3,1,5,5,3,3,5,3,3,4,3,1,4,2,5,4,3,1,4,1,4,5,1,4,1
8252,32,2063,1,1,4,3,1,1,3,2,4,2,3,4,4,1,1,2,2,2,4,3,1,2,3,2,3,,,,,,,,,,,,,,,
8253,29,2064,4,1,3,4,3,1,2,2,5,5,2,2,3,1,1,4,5,4,2,4,3,4,2,3,3,3,2,5,4,1,1,2,3,4,4,1,3,1,5,2
8254,30,2064,4,2,1,4,1,1,5,3,5,5,5,4,3,3,2,5,3,2,3,2,1,3,5,2,5,1,5,1,5,5,2,2,2,3,3,4,2,4,5,5
8255,31,2064,2,2,1,1,3,2,1,1,5,3,2,2,2,3,3,5,4,4,5,3,3,1,3,2,4,3,1,2,5,5,4,4,3,3,4,4,5,5,4,4
8256,32,2064,4,3,2,1,1,1,3,4,4,2,3,3,1,3,1,3,4,2,3,4,3,2,3,2,2,,,,,,,,,,,,,,,
8257,29,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8258,30,2065,4,2,1,2,1,2,3,2,1,3,5,4,2,1,4,5,4,5,4,5,3,3,5,2,5,3,3,2,3,1,4,5,4,5,3,3,3,2,3,3
8259,31,2065,2,1,1,2,1,3,1,3,2,2,5,2,4,2,4,2,4,5,5,3,3,1,3,2,4,3,1,3,4,4,3,1,2,4,3,2,1,4,4,4
8260,32,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8261,29,2066,4,3,3,4,5,4,5,3,5,4,2,5,4,2,1,2,1,4,2,4,4,1,3,3,5,0,1,2,4,4,0,0,3,3,2,4,2,1,0,0
8262,30,2066,4,2,2,4,2,2,3,4,1,1,5,4,2,3,4,5,4,5,0,5,3,3,5,2,5,3,5,0,5,5,2,3,4,2,3,4,3,3,1,5
8263,31,2066,2,2,1,2,2,3,1,5,2,0,5,2,2,3,4,1,4,5,4,0,5,4,2,2,4,1,1,0,0,0,0,0,2,2,0,0,5,1,0,0
8264,32,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8265,29,2067,3,5,5,2,3,4,2,5,4,5,4,2,4,2,5,3,1,4,1,4,3,1,2,3,1,1,2,2,4,3,4,3,3,1,4,4,1,1,5,1
8266,30,2067,4,2,1,2,1,4,3,2,1,1,1,4,2,5,1,3,4,5,5,2,1,3,5,2,3,4,5,2,4,4,4,3,4,3,3,1,3,2,4,5
8267,31,2067,2,1,2,1,4,3,1,1,1,3,4,2,3,4,1,3,5,5,5,2,3,2,3,2,4,3,1,2,5,4,1,2,2,4,4,5,3,1,4,2
8268,32,2067,2,4,1,3,2,1,4,1,3,1,3,4,3,1,4,2,2,2,4,4,4,2,1,1,3,,,,,,,,,,,,,,,
8269,29,2068,4,5,1,4,1,1,2,3,4,4,2,2,3,2,1,5,1,4,1,4,4,1,3,3,5,4,3,2,4,4,5,1,5,2,4,1,2,1,2,2
8270,30,2068,4,2,3,3,1,4,3,1,1,3,5,5,2,2,4,3,4,2,2,4,5,3,5,4,5,4,2,1,1,4,3,4,5,4,4,4,2,2,4,4
8271,31,2068,2,1,1,5,4,3,2,5,3,3,5,2,5,3,1,3,4,3,5,2,5,5,3,1,4,3,3,2,5,3,3,3,3,3,3,3,1,1,4,3
8272,32,2068,2,4,2,4,2,2,3,2,4,2,3,4,4,3,1,3,1,3,4,3,2,3,2,3,3,,,,,,,,,,,,,,,
8273,29,2069,2,3,4,4,4,1,2,3,4,5,2,3,4,1,1,3,1,4,1,4,4,1,4,2,5,5,2,4,4,4,4,3,3,4,4,1,1,2,3,2
8274,30,2069,4,3,1,2,2,2,3,1,1,3,5,5,4,4,2,3,2,3,1,1,3,3,2,4,5,4,5,4,2,5,5,3,1,5,2,3,3,2,2,4
8275,31,2069,2,1,3,0,4,2,1,5,2,3,3,2,5,2,1,4,4,5,5,2,3,4,3,5,4,2,1,4,5,4,3,4,5,4,2,4,5,1,4,1
8276,32,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8277,29,2070,4,3,1,4,1,4,3,3,1,2,1,2,4,2,2,2,1,5,3,4,4,1,3,1,3,0,4,3,1,4,1,3,3,2,4,1,1,3,5,2
8278,30,2070,4,2,1,2,3,5,3,4,1,1,5,4,2,2,2,5,4,3,4,5,3,3,5,2,2,1,4,5,5,1,1,4,3,3,5,5,5,5,5,5
8279,31,2070,2,5,5,3,4,5,1,5,1,4,1,2,5,1,1,1,4,5,5,3,4,1,3,3,4,3,2,2,5,5,3,3,3,3,3,3,3,1,3,3
8280,32,2070,2,1,4,3,4,1,3,4,3,4,3,3,4,1,3,2,3,1,3,2,3,2,2,2,1,,,,,,,,,,,,,,,
8281,29,2071,4,4,4,4,4,4,2,3,3,4,2,2,4,2,1,4,5,4,1,4,4,4,4,4,5,4,0,3,4,1,1,2,3,4,4,3,4,1,4,4
8282,30,2071,4,2,1,5,1,3,3,1,4,4,5,2,4,4,4,4,4,4,3,2,3,3,4,4,5,4,5,2,4,4,4,4,4,2,5,4,4,4,4,4
8283,31,2071,2,1,4,2,4,3,1,4,4,4,4,2,4,2,4,4,1,5,5,3,4,4,3,4,4,5,4,4,4,4,4,4,2,4,4,4,4,1,4,1
8284,32,2071,2,1,4,3,2,2,1,4,3,2,3,4,4,3,1,3,1,2,4,3,1,1,3,2,1,,,,,,,,,,,,,,,
8285,29,2072,4,3,4,4,4,4,5,3,1,2,2,4,3,2,1,5,1,4,2,4,2,1,3,3,4,3,2,3,1,5,2,5,5,4,4,1,1,2,3,2
8286,30,2072,4,2,1,2,1,4,3,4,1,2,4,5,2,1,2,3,4,3,3,4,3,1,3,4,5,4,1,2,3,5,2,5,4,2,2,3,4,1,2,5
8287,31,2072,1,1,1,3,3,3,1,3,4,4,5,2,2,2,5,2,4,2,3,3,3,2,3,3,4,3,2,2,4,4,5,1,3,3,4,1,5,3,4,1
8288,32,2072,2,1,3,3,3,1,1,1,2,2,3,3,4,3,1,3,1,2,4,2,4,4,2,3,1,,,,,,,,,,,,,,,
8289,29,2073,4,2,1,4,3,1,2,5,1,3,1,2,4,2,1,5,3,4,1,4,4,1,3,4,3,1,1,3,1,2,3,3,5,4,4,1,1,2,5,2
8290,30,2073,4,2,1,3,2,4,3,3,1,4,5,1,2,3,4,4,4,5,3,3,4,1,5,1,2,3,5,1,3,4,4,5,5,2,3,4,3,2,5,3
8291,31,2073,2,2,3,2,3,2,1,5,3,3,5,2,2,2,3,3,4,3,5,3,5,2,3,5,4,1,2,2,5,3,1,1,5,4,5,3,5,1,4,3
8292,32,2073,2,4,4,3,2,1,1,4,3,2,3,4,3,3,3,3,3,1,4,1,3,2,3,2,1,,,,,,,,,,,,,,,
8293,29,2074,4,3,3,4,3,4,2,3,5,1,2,3,4,2,2,5,1,4,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
8294,30,2074,4,2,1,2,1,2,3,2,1,3,5,5,2,2,4,5,2,3,3,3,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4
8295,31,2074,4,2,1,3,4,3,1,1,2,2,5,2,2,4,4,1,4,5,5,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
8296,32,2074,3,2,4,3,2,1,3,1,4,3,3,1,2,3,3,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,
8297,29,2075,4,4,3,4,3,3,2,3,4,5,2,5,4,2,1,5,2,4,2,4,5,5,5,5,5,2,2,3,4,5,1,5,3,4,4,3,1,1,3,2
8298,30,2075,4,2,1,4,2,2,4,1,2,1,5,5,4,4,4,3,5,3,5,2,1,1,5,2,3,1,5,2,4,5,5,5,4,3,2,4,3,2,1,4
8299,31,2075,2,3,1,5,2,3,3,3,3,3,3,3,4,3,3,2,4,3,5,5,4,1,3,3,4,3,1,2,4,3,3,3,3,3,2,3,3,1,3,4
8300,32,2075,3,4,2,1,1,1,4,3,4,2,2,3,3,2,3,3,1,2,4,3,1,2,4,1,2,,,,,,,,,,,,,,,
8301,29,2076,4,3,1,4,3,4,1,5,1,3,2,5,4,2,0,4,1,4,3,4,4,1,4,1,5,3,3,3,4,4,5,5,5,4,4,3,1,1,5,2
8302,30,2076,4,4,1,2,1,4,3,2,4,3,5,4,2,5,5,3,3,5,5,2,3,3,5,3,1,2,3,1,3,5,3,5,4,3,2,3,3,3,1,3
8303,31,2076,1,5,2,2,1,3,5,3,4,3,3,0,4,3,3,3,4,5,5,3,5,2,3,3,4,3,1,2,5,5,3,1,1,5,2,4,5,1,4,2
8304,32,2076,1,1,2,3,4,2,3,1,4,2,3,3,3,3,3,3,1,2,4,3,1,2,4,1,3,,,,,,,,,,,,,,,
8305,29,2077,4,3,1,2,3,4,3,5,5,5,4,4,4,2,1,5,4,4,2,4,2,1,5,2,4,1,5,4,4,4,4,4,5,4,4,1,5,1,1,4
8306,30,2077,4,2,1,1,2,4,3,3,1,3,1,4,4,4,4,5,4,2,4,5,3,3,5,4,5,1,1,2,5,5,4,4,5,4,3,3,4,5,4,4
8307,31,2077,5,1,1,1,4,3,5,4,4,3,4,3,3,3,3,3,4,5,5,2,5,5,4,3,4,3,1,2,3,3,3,2,2,4,3,3,5,1,1,3
8308,32,2077,2,4,2,3,4,1,1,4,4,2,3,3,4,1,2,3,1,2,4,3,1,1,3,2,1,,,,,,,,,,,,,,,
8309,29,2078,4,3,1,4,3,5,2,5,5,3,3,2,4,2,2,3,1,4,2,4,3,1,2,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3
8310,30,2078,4,2,1,2,1,4,3,1,1,3,5,2,3,3,3,3,4,1,3,2,3,3,2,5,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
8311,31,2078,2,2,2,1,4,3,5,3,2,2,5,2,2,3,4,1,4,5,5,3,3,4,3,3,4,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3
8312,32,2078,3,4,4,4,3,2,1,4,4,2,3,3,3,3,1,3,1,2,4,3,3,2,3,1,1,,,,,,,,,,,,,,,
8313,29,2079,4,3,3,4,3,5,5,3,1,2,4,4,4,2,1,5,5,5,1,4,3,1,2,0,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
8314,30,2079,4,2,1,2,2,5,3,1,1,3,5,4,5,5,5,0,4,3,5,2,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5
8315,31,2079,2,1,1,1,3,3,5,4,5,5,5,5,5,5,5,5,5,5,5,3,3,2,3,0,4,4,1,4,5,5,5,5,5,5,5,5,5,5,5,5
8316,32,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8317,29,2080,4,3,4,4,3,4,2,4,4,5,2,2,4,2,1,1,5,3,2,4,4,1,5,3,5,2,2,2,4,4,2,1,5,4,4,3,4,3,4,3
8318,30,2080,4,4,2,2,2,1,3,2,1,3,5,4,5,1,5,5,4,2,5,5,3,1,5,2,3,4,4,1,3,1,5,3,5,5,3,3,4,3,3,3
8319,31,2080,2,2,1,2,3,5,1,5,5,5,2,2,3,3,4,2,4,5,5,5,4,5,3,3,4,3,5,2,4,5,1,3,1,5,2,3,3,5,4,1
8320,32,2080,3,4,2,4,1,1,3,4,4,2,3,4,4,2,1,3,4,2,4,2,4,2,3,3,1,,,,,,,,,,,,,,,
8321,29,2081,4,3,3,4,4,4,1,3,2,1,2,2,4,2,1,5,1,5,4,4,4,1,2,3,5,2,1,3,4,5,4,2,5,4,4,4,2,1,5,3
8322,30,2081,3,2,1,4,1,2,3,5,2,1,5,2,4,14,1,5,4,5,3,2,1,1,4,2,4,4,4,2,3,4,2,1,5,4,5,3,1,2,4,3
8323,31,2081,1,4,1,2,2,3,1,5,4,5,5,2,3,5,1,2,4,5,5,5,5,5,3,1,4,3,1,3,3,2,5,2,3,1,5,4,1,5,1,3
8324,32,2081,4,2,1,3,2,3,3,1,3,2,3,4,4,3,4,3,4,2,4,3,4,1,4,2,1,,,,,,,,,,,,,,,
8325,29,2082,4,4,1,4,3,5,4,5,4,2,2,3,4,4,2,2,1,4,2,3,4,1,1,3,2,3,2,4,4,5,5,5,5,5,4,1,1,3,5,2
8326,30,2082,4,2,1,5,1,4,3,2,3,4,5,5,1,2,1,3,4,3,3,2,4,1,5,4,5,3,4,4,4,1,4,1,4,3,3,4,3,2,5,2
8327,31,2082,2,2,1,2,5,3,1,1,2,2,4,2,2,4,1,1,4,5,5,3,2,5,3,2,4,3,1,2,4,4,2,4,5,5,2,4,3,1,1,1
8328,32,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8329,29,2083,4,4,4,4,1,4,1,5,2,2,2,3,4,2,3,4,1,3,1,4,3,1,5,1,3,5,2,2,4,5,2,3,3,2,4,3,2,1,4,2
8330,30,2083,5,4,1,3,1,2,3,3,2,1,5,1,4,3,4,3,4,1,4,2,3,1,4,5,3,2,5,1,1,4,4,3,5,2,1,3,3,4,1,3
8331,31,2083,2,2,5,2,4,3,1,2,4,4,5,2,3,3,1,5,4,5,5,3,3,5,3,2,4,3,1,2,4,3,1,3,4,2,5,3,3,1,4,3
8332,32,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8333,29,2084,4,3,4,4,5,1,1,3,4,5,2,3,3,1,1,2,2,4,1,3,4,1,4,1,4,5,2,4,4,2,5,5,3,4,3,1,1,1,5,2
8334,30,2084,4,1,3,2,2,2,5,4,5,3,1,5,4,4,1,5,4,2,3,2,3,3,5,2,3,4,5,1,5,4,5,3,3,1,5,4,4,2,1,2
8335,31,2084,2,1,5,4,1,2,1,4,2,5,3,2,2,5,1,5,1,3,5,3,2,5,3,3,4,3,4,2,1,5,5,1,5,5,4,2,1,1,4,1
8336,32,2084,2,1,2,3,1,2,3,4,4,2,3,4,4,3,4,3,1,2,4,3,4,1,3,2,1,,,,,,,,,,,,,,,
8337,29,2085,4,3,3,2,4,4,5,3,4,4,5,5,4,5,1,3,1,4,1,3,4,1,1,3,5,5,2,3,1,4,1,2,5,3,5,4,2,4,4,4
8338,30,2085,4,2,1,2,1,5,3,2,1,3,5,1,5,5,5,3,4,3,3,3,3,3,2,2,5,4,5,5,5,1,5,5,3,5,5,5,5,5,5,5
8339,31,2085,3,4,1,2,4,3,2,5,4,4,2,2,5,5,4,1,4,1,5,3,5,1,3,2,4,3,1,2,5,2,4,4,3,3,3,3,3,3,4,3
8340,32,2085,2,2,2,2,2,2,3,3,3,4,2,3,3,3,3,1,1,1,4,3,3,2,4,3,4,,,,,,,,,,,,,,,
8341,29,2086,4,3,3,4,3,4,1,3,1,5,5,5,4,1,1,4,1,4,1,4,4,1,2,3,3,2,2,3,1,1,5,5,3,4,2,1,1,4,5,5
8342,30,2086,4,3,1,2,1,2,3,1,1,3,4,4,2,4,1,5,4,5,4,4,2,3,2,2,5,3,5,2,3,1,5,5,3,5,3,4,3,2,5,5
8343,31,2086,2,1,1,3,4,3,1,3,3,3,5,2,2,1,3,3,4,5,5,3,3,2,3,5,4,3,1,2,4,5,5,2,2,5,5,5,5,1,4,5
8344,32,2086,2,4,4,4,1,1,1,4,4,2,3,3,3,2,2,3,1,2,4,3,1,2,4,3,4,,,,,,,,,,,,,,,
8345,29,2087,4,2,1,4,1,4,3,5,4,4,1,2,4,2,1,5,1,4,1,4,5,1,5,3,3,2,2,3,1,5,5,1,3,4,0,5,1,2,2,2
8346,30,2087,4,2,1,2,1,4,3,2,1,1,5,5,2,3,1,5,3,4,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8347,31,2087,1,2,1,2,2,3,1,5,2,5,4,2,2,2,4,1,4,3,5,5,2,2,3,4,4,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5
8348,32,2087,2,3,1,3,4,1,1,1,3,4,3,4,3,1,3,3,1,2,4,3,3,3,1,3,1,,,,,,,,,,,,,,,
8349,29,2088,4,3,1,2,3,4,3,35,2,2,3,3,3,3,1,5,3,4,1,4,4,1,2,2,5,2,3,3,4,4,1,3,5,3,3,4,3,1,3,3
8350,30,2088,4,2,1,4,1,4,3,4,5,5,5,3,3,3,3,3,4,3,3,2,1,1,5,3,5,1,4,2,1,1,5,4,4,4,3,4,4,4,4,4
8351,31,2088,4,2,4,4,4,4,2,4,2,5,3,2,3,3,4,1,4,5,5,3,3,5,5,5,4,3,1,2,4,4,2,3,4,4,2,5,2,1,2,2
8352,32,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8353,29,2089,4,4,3,4,3,1,5,5,2,5,2,2,4,2,1,5,2,4,1,4,4,1,1,3,3,5,5,1,1,1,1,4,1,1,1,1,1,1,1,1
8354,30,2089,4,2,1,2,1,2,5,3,1,3,5,2,1,1,4,3,4,3,4,2,3,1,4,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8355,31,2089,2,2,1,2,5,3,1,2,4,2,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8356,32,2089,1,1,2,3,2,1,3,4,3,2,3,4,3,2,3,3,3,1,3,3,4,1,4,3,3,,,,,,,,,,,,,,,
8357,29,2090,4,3,3,2,3,4,3,4,1,5,5,2,4,2,1,1,3,4,1,4,2,1,3,5,2,3,4,4,4,4,5,5,3,4,4,3,1,1,2,2
8358,30,2090,4,2,1,2,1,4,3,1,1,3,4,5,2,2,4,3,4,1,5,4,3,2,2,4,4,1,2,5,3,3,4,3,5,2,2,1,3,3,1,5
8359,31,2090,5,2,1,2,3,4,2,3,4,3,5,2,2,4,4,1,4,5,5,3,5,1,3,3,3,3,1,4,2,4,2,5,5,1,3,5,2,2,4,4
8360,32,2090,3,2,2,3,1,3,4,3,4,1,3,3,3,3,4,4,1,2,4,4,3,2,1,3,4,,,,,,,,,,,,,,,
8361,29,2091,4,2,4,4,4,2,1,3,4,4,2,2,4,2,1,2,1,4,4,4,4,1,5,3,5,1,4,3,5,4,2,5,1,3,4,4,3,1,5,0
8362,30,2091,5,2,1,5,1,1,3,4,1,4,5,2,2,5,3,3,2,3,3,5,4,3,4,1,4,4,4,4,4,5,3,2,1,2,5,4,4,4,4,4
8363,31,2091,2,3,1,5,3,3,1,1,5,5,2,1,4,2,4,1,4,5,5,4,3,5,3,3,4,3,1,1,5,4,4,4,5,2,3,0,3,0,0,0
8364,32,2091,2,1,2,1,2,1,1,2,4,2,3,4,3,1,3,3,1,2,4,3,1,2,3,2,1,,,,,,,,,,,,,,,
8365,29,2092,4,3,1,4,1,5,2,3,3,2,2,3,4,1,1,3,2,4,5,4,3,1,1,1,5,4,3,4,4,4,4,2,5,4,4,4,2,1,2,2
8366,30,2092,4,0,1,2,3,4,5,2,1,1,5,1,4,4,5,5,4,3,5,2,3,3,4,3,5,1,5,2,5,1,3,3,3,0,1,4,3,3,2,2
8367,31,2092,1,4,5,4,3,1,2,3,4,2,4,2,5,4,1,3,1,4,5,3,5,3,3,2,4,3,2,2,4,5,4,1,2,5,4,2,2,1,4,1
8368,32,2092,2,4,3,4,2,3,1,1,4,2,3,3,4,3,4,3,1,4,4,3,3,2,4,4,4,,,,,,,,,,,,,,,
8369,29,2093,4,3,3,4,3,4,2,5,2,5,2,2,4,2,1,5,1,4,1,4,2,1,2,3,3,4,2,5,4,3,5,5,5,5,5,5,5,5,5,5
8370,30,2093,4,2,1,3,1,4,5,1,1,3,5,2,2,1,4,5,4,2,5,2,3,3,2,4,5,1,3,2,3,1,2,5,5,4,3,2,2,3,1,4
8371,31,2093,2,2,1,2,4,3,1,5,2,3,3,2,5,2,4,13,4,5,5,3,3,2,3,5,4,3,1,2,4,4,1,3,3,4,4,1,5,1,4,3
8372,32,2093,2,2,2,4,1,1,3,4,4,2,3,3,3,3,3,3,4,2,4,3,1,2,3,2,1,,,,,,,,,,,,,,,
8373,29,2094,4,3,5,1,2,1,2,5,1,2,5,2,3,1,2,5,3,4,1,4,4,1,5,3,3,4,2,3,1,4,5,1,5,5,5,5,5,5,5,5
8374,30,2094,4,2,1,2,2,3,3,5,1,3,5,2,4,5,5,5,4,3,3,3,5,1,2,4,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8375,31,2094,2,2,5,5,1,5,1,2,2,3,5,2,3,3,4,2,4,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,3
8376,32,2094,4,4,1,4,4,4,3,1,4,2,3,2,2,3,1,1,3,3,4,3,1,1,2,2,4,,,,,,,,,,,,,,,
8377,29,2095,4,3,3,2,5,1,1,5,4,1,1,2,3,2,2,4,1,5,1,3,4,1,2,1,3,5,3,1,4,1,2,4,5,3,4,3,1,4,2,5
